id,kepid,koi_name,kepler_name,disposition,pdisposition,score,period,radius_planet,temp_planet_eq,insolation,duration,depth,model_snr,temp_star_eq,radius_star,mag_star,ra,dec,star_type
1356,9634821,K02037.03,Unnamed,CANDIDATE,CANDIDATE,1.0,8.56267266,2.26,768.0,82.22,1.53,608.1,15.2,5029.0,0.93,15.213,284.34274,46.316551,Orange
1357,8950568,K02038.01,Kepler-85 b,CONFIRMED,CANDIDATE,1.0,8.30537702,1.69,809.0,101.43,3.751,365.6,28.5,5435.0,0.873,14.779,290.97342,45.290321,Sun-like
1358,3326377,K01830.01,Kepler-967 b,CONFIRMED,CANDIDATE,1.0,13.22714056,2.22,638.0,39.1,3.2861,812.0,51.8,5180.0,0.8,14.443,286.55807,38.405369,Orange
1359,11601584,K01831.01,Kepler-324 c,CONFIRMED,CANDIDATE,1.0,51.8098276,2.6,410.0,6.71,6.343,1025.4,56.8,5191.0,0.826,14.122,286.47147,49.649021,Orange
1360,11601584,K01831.02,Kepler-324 b,CONFIRMED,CANDIDATE,0.95,4.38536428,1.15,935.0,180.22,2.5126,198.5,25.9,5191.0,0.826,14.122,286.47147,49.649021,Orange
1361,11601584,K01831.03,Unnamed,CANDIDATE,CANDIDATE,0.85,34.205785079,1.1,471.0,11.67,5.1691,183.2,11.6,5191.0,0.826,14.122,286.47147,49.649021,Orange
1362,11601584,K01831.04,Unnamed,CANDIDATE,CANDIDATE,0.98,13.97945055,1.97,635.0,38.44,1.2325,356.1,17.1,5191.0,0.826,14.122,286.47147,49.649021,Orange
1363,8689793,K01893.01,Kepler-1003 b,CONFIRMED,CANDIDATE,1.0,3.554856338,1.29,1157.0,425.04,2.1004,232.9,40.8,6068.0,0.831,14.053,292.02045,44.876221,White
1364,11673802,K01894.01,Kepler-1004 b,CONFIRMED,CANDIDATE,1.0,5.28790754,7.1,1661.0,1802.31,8.5274,343.9,90.6,4994.0,3.818,13.427,297.35928,49.79755,Orange
1365,4263293,K01895.01,Kepler-331 b,CONFIRMED,CANDIDATE,1.0,8.45746636,1.87,540.0,20.08,2.2906,1320.3,21.8,4347.0,0.524,15.862,291.83432,39.307362,Orange
1366,4263293,K01895.02,Kepler-331 c,CONFIRMED,CANDIDATE,1.0,17.28116957,2.04,425.0,7.75,2.829,1562.8,20.3,4347.0,0.524,15.862,291.83432,39.307362,Orange
1367,4263293,K01895.03,Kepler-331 d,CONFIRMED,FALSE POSITIVE,0.243,32.1340014,1.84,346.0,3.39,2.691,1262.0,11.8,4347.0,0.524,15.862,291.83432,39.307362,Orange
1368,5695524,K01897.01,Unnamed,CANDIDATE,CANDIDATE,0.938,59.7711433,3.17,522.0,17.53,4.843,574.5,38.5,6214.0,1.122,13.952,288.57443,40.988659,White
1369,6205897,K01967.01,Kepler-1029 b,CONFIRMED,CANDIDATE,1.0,4.417692516,1.57,790.0,92.16,2.323,279.2,35.1,4766.0,0.664,14.31,292.13297,41.547539,Orange
1370,7948784,K01968.01,Unnamed,CANDIDATE,CANDIDATE,1.0,10.08744556,3.15,942.0,186.14,2.9884,568.1,39.9,6310.0,1.095,15.079,287.36127,43.738781,White
1371,9244756,K01969.01,Unnamed,CANDIDATE,CANDIDATE,1.0,16.34355902,3.26,730.0,67.34,5.474,829.4,34.0,5730.0,1.056,15.017,300.41751,45.605518,Sun-like
1372,9650808,K01970.01,Kepler-344 b,CONFIRMED,CANDIDATE,1.0,21.96401646,2.57,643.0,40.41,2.7509,693.4,26.9,5774.0,0.958,15.378,292.49963,46.324409,Sun-like
1373,9650808,K01970.02,Kepler-344 c,CONFIRMED,CANDIDATE,0.899,125.602323,2.89,360.0,3.95,7.105,925.7,23.3,5774.0,0.958,15.378,292.49963,46.324409,Sun-like
1374,8950568,K02038.02,Kepler-85 c,CONFIRMED,CANDIDATE,1.0,12.51353325,1.88,706.0,58.69,4.301,430.8,30.0,5435.0,0.873,14.779,290.97342,45.290321,Sun-like
1375,8950568,K02038.03,Kepler-85 d,CONFIRMED,CANDIDATE,0.889,17.9134215,1.39,626.0,36.38,4.364,197.8,11.4,5435.0,0.873,14.779,290.97342,45.290321,Sun-like
1376,8950568,K02038.04,Kepler-85 e,CONFIRMED,CANDIDATE,0.998,25.2149143,1.19,559.0,23.05,5.76,174.1,9.9,5435.0,0.873,14.779,290.97342,45.290321,Sun-like
1377,4725681,K00817.02,Kepler-236 b,CONFIRMED,CANDIDATE,0.995,8.29561738,1.82,469.0,11.39,1.3421,824.3,17.9,3747.0,0.524,15.414,283.86639,39.898079,Orange
1378,8804845,K02039.01,Unnamed,CANDIDATE,CANDIDATE,0.951,5.42586901,1.48,973.0,211.66,2.5342,259.0,26.1,5594.0,0.934,14.305,285.38742,45.049049,Sun-like
1379,10480915,K02040.01,Unnamed,CANDIDATE,CANDIDATE,1.0,19.58561177,3.09,666.0,46.51,1.755,532.9,27.1,5618.0,0.996,14.18,295.79218,47.600101,Sun-like
1380,11709244,K01832.01,Kepler-325 b,CONFIRMED,CANDIDATE,1.0,4.544436472,3.0,1017.0,253.48,1.8141,879.3,42.5,5445.0,0.937,15.009,289.83542,49.82563,Sun-like
1381,11709244,K01832.02,Kepler-325 c,CONFIRMED,CANDIDATE,0.974,12.76220558,3.18,721.0,63.86,2.0688,653.8,17.4,5445.0,0.937,15.009,289.83542,49.82563,Sun-like
1382,11709244,K01832.03,Kepler-325 d,CONFIRMED,CANDIDATE,0.999,38.7149617,2.62,498.0,14.55,3.441,694.8,16.2,5445.0,0.937,15.009,289.83542,49.82563,Sun-like
1383,10019708,K00199.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,8.78458274,2.6,1149.0,411.55,6.459,210.8,25.9,5927.0,1.691,14.879,295.02567,46.956001,Sun-like
1384,11853878,K01833.01,Kepler-968 b,CONFIRMED,CANDIDATE,1.0,3.69298623,1.74,745.0,72.66,1.7744,763.3,33.9,4402.0,0.572,14.265,285.60254,50.112041,Orange
1385,5728139,K00206.01,Kepler-433 b,CONFIRMED,CANDIDATE,1.0,5.334082429,13.08,1495.0,1180.64,6.2226,4676.5,653.4,6332.0,1.905,14.463,297.59366,40.977268,White
1386,7668663,K01898.01,Kepler-1005 b,CONFIRMED,CANDIDATE,1.0,6.4980147,1.87,1026.0,262.18,2.4384,190.9,41.2,5727.0,1.104,13.25,286.28601,43.320461,Sun-like
1387,7047922,K01899.01,Kepler-1006 b,CONFIRMED,CANDIDATE,0.975,19.76169247,2.81,791.0,92.38,3.9097,392.5,35.3,6327.0,1.175,14.563,295.75412,42.537479,White
1388,9353314,K01900.01,Kepler-1007 b,CONFIRMED,CANDIDATE,1.0,5.18498961,1.15,652.0,42.62,2.1397,430.1,36.4,4325.0,0.56,14.744,295.90656,45.80912,Orange
1389,3629967,K01901.01,Unnamed,CANDIDATE,CANDIDATE,0.956,85.6542476,3.56,522.0,17.51,6.866,476.0,36.6,5818.0,1.647,13.34,286.40231,38.738541,Sun-like
1390,9347009,K01971.01,Kepler-1030 b,CONFIRMED,CANDIDATE,1.0,19.32945602,2.26,529.0,18.57,3.794,935.5,26.8,5026.0,0.763,15.719,293.68192,45.817558,Orange
1391,11253711,K01972.01,Unnamed,CANDIDATE,CANDIDATE,0.991,17.79108667,2.88,830.0,112.09,2.662,414.2,39.8,5855.0,1.34,13.8,296.08975,48.955372,Sun-like
1392,4917596,K01973.01,Kepler-1032 b,CONFIRMED,CANDIDATE,1.0,3.290114076,1.49,802.0,97.96,1.5151,645.3,30.3,4484.0,0.594,15.753,289.93085,40.097752,Orange
1394,11046458,K00214.01,Kepler-424 b,CONFIRMED,CANDIDATE,1.0,3.311864148,9.06,1116.0,365.94,1.4049,5976.5,448.2,5461.0,0.937,14.256,298.62488,48.57745,Sun-like
1395,9111849,K02042.01,Unnamed,CANDIDATE,CANDIDATE,0.994,63.0732241,17.8,1077.0,317.78,5.397,671.3,30.0,6234.0,6.354,13.089,298.75018,45.4664,White
1396,7132798,K00220.01,Kepler-119 b,CONFIRMED,CANDIDATE,1.0,2.422084188,3.55,1213.0,511.66,2.5613,1871.8,423.7,5598.0,0.83,14.236,295.94641,42.65892,Sun-like
1397,3448130,K02043.01,Unnamed,CANDIDATE,CANDIDATE,0.983,78.5461106,3.55,501.0,14.85,8.689,658.7,35.6,5808.0,1.397,14.087,292.5878,38.52203,Sun-like
1398,9656252,K02044.01,Kepler-1068 b,CONFIRMED,CANDIDATE,1.0,16.92342126,3.4,702.0,57.37,4.1864,1125.3,40.8,5786.0,0.99,15.818,294.64816,46.392361,Sun-like
1399,6026438,K02045.01,Kepler-354 b,CONFIRMED,CANDIDATE,1.0,5.47665801,2.01,741.0,71.0,2.5482,648.0,32.1,4650.0,0.706,15.549,285.75146,41.33564,Orange
1400,9471268,K01835.01,Kepler-326 c,CONFIRMED,CANDIDATE,1.0,4.580346161,1.38,889.0,147.56,2.097,308.3,49.8,5103.0,0.789,13.693,294.32553,46.002251,Orange
1401,9471268,K01835.02,Kepler-326 b,CONFIRMED,CANDIDATE,1.0,2.248288213,1.25,1127.0,380.75,2.0361,263.2,59.7,5103.0,0.789,13.693,294.32553,46.002251,Orange
1402,9471268,K01835.03,Kepler-326 d,CONFIRMED,CANDIDATE,1.0,6.76690759,1.31,781.0,87.79,1.7062,249.3,29.7,5103.0,0.789,13.693,294.32553,46.002251,Orange
1403,10657406,K01837.01,Kepler-969 b,CONFIRMED,CANDIDATE,1.0,34.1732156,2.37,465.0,11.09,4.7679,635.0,38.9,5201.0,0.834,13.733,288.3725,47.933559,Sun-like
1404,5526527,K01838.01,Kepler-970 b,CONFIRMED,CANDIDATE,1.0,16.7364755,2.73,464.0,10.99,2.151,1147.0,9.9,4334.0,0.653,14.786,289.62524,40.708729,Orange
1405,5809954,K01902.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,137.8645881,15.9,170.0,0.2,1.922,2363.0,28.2,3645.0,0.449,14.645,296.87683,41.080582,Red Dwarf
1406,8766650,K01904.01,Kepler-1008 b,CONFIRMED,CANDIDATE,0.984,12.43929428,1.3,627.0,36.57,3.176,254.3,24.9,4987.0,0.773,13.395,296.54752,44.941929,Orange
1407,10328393,K01905.01,Kepler-332 b,CONFIRMED,CANDIDATE,1.0,7.62635494,1.21,703.0,57.89,2.4168,296.1,32.5,4955.0,0.721,14.017,286.66296,47.4137,Orange
1408,11773328,K01906.01,Unnamed,CANDIDATE,CANDIDATE,1.0,8.710442022,3.61,760.0,78.75,0.9425,1196.4,42.6,5416.0,0.809,14.816,296.62347,49.979172,Sun-like
1409,7094486,K01907.01,Kepler-1009 b,CONFIRMED,CANDIDATE,1.0,11.35010642,1.75,403.0,6.25,2.2792,1221.0,38.3,3597.0,0.514,15.278,282.85992,42.66576,Red Dwarf
1410,7289577,K01974.01,Unnamed,CANDIDATE,CANDIDATE,1.0,109.4450597,3.04,340.0,3.14,3.792,1269.6,30.1,5403.0,0.868,14.937,294.08392,42.809589,Sun-like
1411,8543100,K01975.01,Kepler-1033 b,CONFIRMED,CANDIDATE,0.998,7.56052209,2.4,914.0,164.9,3.8573,659.8,34.6,5895.0,0.94,15.986,283.84515,44.609089,Sun-like
1412,2693736,K01976.01,Kepler-1034 b,CONFIRMED,CANDIDATE,1.0,12.12401737,2.37,675.0,48.98,3.3091,788.4,40.1,5094.0,0.87,15.09,286.11536,37.966999,Orange
1413,9412760,K01977.01,Kepler-345 c,CONFIRMED,CANDIDATE,1.0,9.38740646,1.69,575.0,25.83,1.6165,384.6,22.3,4500.0,0.646,14.028,295.22879,45.97102,Orange
1414,9412760,K01977.02,Kepler-345 b,CONFIRMED,CANDIDATE,1.0,7.41556471,0.79,622.0,35.37,1.973,150.4,11.8,4500.0,0.646,14.028,295.22879,45.97102,Orange
1415,6026438,K02045.02,Kepler-354 d,CONFIRMED,FALSE POSITIVE,0.4,24.2101973,1.5,451.0,9.8,4.046,458.0,14.1,4650.0,0.706,15.549,285.75146,41.33564,Orange
1416,10663396,K02046.01,Kepler-1069 b,CONFIRMED,CANDIDATE,1.0,23.8990075,3.26,823.0,108.3,15.955,293.4,61.5,5511.0,1.93,13.153,290.97934,47.988998,Sun-like
1417,11457726,K02047.01,Kepler-1070 b,CONFIRMED,CANDIDATE,1.0,6.22161107,1.59,1101.0,348.15,3.4117,165.0,29.0,6277.0,1.097,13.977,293.19537,49.316502,White
1418,8956206,K02048.01,Kepler-1071 b,CONFIRMED,CANDIDATE,1.0,6.17998508,2.12,814.0,104.06,2.1094,750.5,29.0,5149.0,0.791,15.801,293.05801,45.248821,Orange
1420,5856571,K01839.01,Kepler-971 b,CONFIRMED,CANDIDATE,1.0,9.59068586,3.93,1087.0,329.34,3.452,544.6,40.0,5476.0,1.673,13.237,284.09457,41.182819,Sun-like
1421,7765528,K01840.01,Kepler-972 b,CONFIRMED,CANDIDATE,1.0,7.03932913,4.67,1060.0,298.33,3.514,836.7,48.6,5846.0,1.24,14.915,295.8287,43.425491,Sun-like
1422,11760231,K01841.01,Kepler-973 b,CONFIRMED,CANDIDATE,0.978,49.6075771,2.12,402.0,6.17,2.9575,626.7,44.9,5187.0,0.774,13.218,290.16525,49.923859,Orange
1423,7779077,K01842.01,Unnamed,CANDIDATE,CANDIDATE,1.0,16.84183355,3.08,699.0,56.43,2.6194,822.1,23.6,5602.0,1.009,14.306,299.25031,43.410439,Sun-like
1424,6046540,K00200.01,Kepler-74 b,CONFIRMED,CANDIDATE,0.998,7.340714946,14.31,1155.0,421.03,2.9987,8510.5,856.3,6056.0,1.498,14.412,293.09253,41.355518,White
1425,5706966,K01908.01,Kepler-333 b,CONFIRMED,CANDIDATE,1.0,12.55111099,1.34,480.0,12.56,3.1293,494.1,33.2,4213.0,0.598,14.731,292.28607,40.913589,Orange
1426,3762468,K00208.01,Kepler-493 b,CONFIRMED,CANDIDATE,1.0,3.003879547,10.96,1438.0,1011.87,3.2848,8538.0,80.8,6311.0,1.172,14.996,295.30753,38.881641,White
1427,5706966,K01908.02,Kepler-333 c,CONFIRMED,CANDIDATE,1.0,24.0884178,1.16,386.0,5.26,3.952,387.2,21.0,4213.0,0.598,14.731,292.28607,40.913589,Orange
1428,10130039,K01909.01,Kepler-334 c,CONFIRMED,CANDIDATE,0.999,12.75800092,1.49,822.0,107.96,4.1828,187.9,41.7,5782.0,1.095,12.776,287.14066,47.115189,Sun-like
1429,10130039,K01909.02,Kepler-334 b,CONFIRMED,CANDIDATE,1.0,5.47033376,1.15,1090.0,334.27,3.1441,112.0,32.7,5782.0,1.095,12.776,287.14066,47.115189,Sun-like
1430,9518318,K01978.01,Kepler-346 b,CONFIRMED,CANDIDATE,1.0,6.51112385,3.09,1008.0,243.67,1.6919,695.1,38.4,6032.0,1.001,15.214,288.0119,46.117611,White
1431,9518318,K01978.02,Kepler-346 c,CONFIRMED,CANDIDATE,1.0,23.85163321,3.37,654.0,43.19,2.4453,833.7,28.6,6032.0,1.001,15.214,288.0119,46.117611,White
1432,7273277,K01979.01,Kepler-1035 b,CONFIRMED,CANDIDATE,0.998,2.714078374,1.38,1301.0,675.86,1.3115,143.5,36.8,5815.0,0.992,12.987,289.04221,42.882488,Sun-like
1433,11769890,K01980.01,Kepler-1036 b,CONFIRMED,CANDIDATE,1.0,122.8799543,2.7,326.0,2.66,7.835,717.7,41.9,5413.0,0.861,13.8,295.18164,49.945782,Sun-like
1434,6862721,K01982.01,Unnamed,CANDIDATE,CANDIDATE,1.0,4.88753111,2.45,1003.0,239.11,2.034,679.6,17.4,5568.0,0.957,15.768,291.71146,42.341499,Sun-like
1435,12301181,K02059.01,Kepler-1076 b,CONFIRMED,CANDIDATE,0.994,6.14728341,0.79,770.0,83.18,2.7645,119.7,26.8,4997.0,0.746,12.906,287.59009,51.06057,Orange
1436,9279354,K02060.01,Unnamed,CANDIDATE,CANDIDATE,1.0,2.800111267,2.13,956.0,197.81,1.0237,706.7,33.5,4786.0,0.704,15.229,291.22433,45.778091,Orange
1437,6774880,K02062.01,Kepler-1077 b,CONFIRMED,CANDIDATE,1.0,34.3511339,2.75,576.0,26.1,4.4408,599.4,28.8,6091.0,0.967,14.998,291.03363,42.26786,White
1438,3937519,K00221.01,Kepler-495 b,CONFIRMED,CANDIDATE,1.0,3.413036353,6.62,1200.0,490.24,2.61366,3868.7,480.7,5392.0,1.087,14.622,285.93069,39.098141,Sun-like
1439,7449541,K02063.01,Kepler-1078 b,CONFIRMED,CANDIDATE,1.0,3.00725068,1.56,1122.0,373.99,4.4302,285.8,30.0,5667.0,0.781,15.62,293.20059,43.050041,Sun-like
1440,5080636,K01843.01,Kepler-974 b,CONFIRMED,CANDIDATE,1.0,4.194496867,1.57,577.0,26.2,1.7807,660.7,45.0,3706.0,0.522,14.404,285.01309,40.220749,Orange
1441,5080636,K01843.02,Unnamed,CANDIDATE,CANDIDATE,0.974,6.35585682,0.86,503.0,15.1,1.55,176.6,9.2,3706.0,0.522,14.404,285.01309,40.220749,Orange
1442,3338885,K01845.01,Kepler-975 b,CONFIRMED,CANDIDATE,1.0,1.970340203,3.97,1599.0,1540.07,1.7901,403.2,56.3,4883.0,1.667,14.438,290.54855,38.495281,Orange
1443,3338885,K01845.02,Unnamed,CANDIDATE,CANDIDATE,1.0,5.05821338,10.69,1168.0,439.8,1.132,748.3,43.2,4883.0,1.667,14.438,290.54855,38.495281,Orange
1444,6776401,K01847.01,Kepler-977 b,CONFIRMED,CANDIDATE,1.0,26.85323647,2.65,544.0,20.77,4.4557,965.8,53.3,5329.0,0.869,14.812,291.5162,42.248192,Sun-like
1445,10130039,K01909.03,Kepler-334 d,CONFIRMED,CANDIDATE,0.987,25.0985083,1.59,656.0,43.84,2.7727,167.6,21.3,5782.0,1.095,12.776,287.14066,47.115189,Sun-like
1446,8226050,K01910.01,Kepler-1010 b,CONFIRMED,CANDIDATE,0.995,34.2685741,2.44,477.0,12.2,4.8251,699.3,38.2,5083.0,0.872,14.685,289.19263,44.149319,Orange
1447,9965957,K01911.01,Kepler-1011 b,CONFIRMED,CANDIDATE,1.0,5.75321539,3.14,920.0,169.44,1.7948,733.8,31.8,5445.0,0.929,15.196,297.40155,46.824001,Sun-like
1448,9704384,K01913.01,Kepler-1012 b,CONFIRMED,CANDIDATE,1.0,5.50860699,1.49,934.0,179.62,3.0788,203.9,38.2,5448.0,0.883,13.317,289.29626,46.457951,Sun-like
1449,8426567,K01914.01,Kepler-1013 b,CONFIRMED,CANDIDATE,1.0,18.93055119,4.41,766.0,81.42,3.372,684.0,26.2,5015.0,1.643,14.417,290.24805,44.435242,Orange
1450,12508335,K00215.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,42.94386258,41.62,520.0,17.26,3.7591,9207.9,273.0,5750.0,0.94,14.708,290.16513,51.467258,Sun-like
1451,10094670,K01984.01,Unnamed,CANDIDATE,CANDIDATE,0.991,22.06402,2.67,712.0,60.81,4.1,388.7,31.5,6232.0,1.09,13.698,298.49329,47.013039,White
1452,8142942,K01985.01,Unnamed,CANDIDATE,CANDIDATE,1.0,5.756245244,2.24,773.0,84.16,1.071,623.6,45.5,4931.0,0.734,13.708,280.92612,44.087929,Orange
1453,8257205,K01986.01,Kepler-1038 b,CONFIRMED,CANDIDATE,0.993,148.4601819,3.61,285.0,1.56,5.499,1532.1,33.7,5159.0,0.821,14.839,298.97217,44.132381,Orange
1455,7265298,K02051.01,Kepler-355 c,CONFIRMED,CANDIDATE,0.862,25.7626846,2.66,633.0,37.99,6.908,619.5,38.0,5739.0,1.069,15.087,285.79947,42.811779,Sun-like
1456,7265298,K02051.02,Kepler-355 b,CONFIRMED,CANDIDATE,0.995,11.0317836,1.45,840.0,117.67,4.753,182.3,14.1,5739.0,1.069,15.087,285.79947,42.811779,Sun-like
1457,7132798,K00220.02,Kepler-119 c,CONFIRMED,CANDIDATE,1.0,4.12511935,0.88,1016.0,252.18,2.877,114.7,21.6,5598.0,0.83,14.236,295.94641,42.65892,Sun-like
1458,3248501,K02052.01,Unnamed,CANDIDATE,CANDIDATE,1.0,4.22464216,4.31,1279.0,631.55,1.403,987.0,7.7,6343.0,1.14,15.341,294.69772,38.364159,White
1459,2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,0.978,13.12162167,1.99,913.0,164.48,3.6138,196.9,32.7,6140.0,1.277,12.992,292.42108,37.682819,White
1460,7430034,K01848.01,Kepler-978 b,CONFIRMED,CANDIDATE,0.999,49.6220669,3.33,546.0,20.99,7.222,505.5,47.6,5938.0,1.184,13.429,286.71072,43.043449,Sun-like
1461,9735426,K01849.01,Kepler-979 b,CONFIRMED,CANDIDATE,1.0,8.08801663,2.94,792.0,92.93,1.8334,952.9,46.1,5269.0,0.874,14.624,300.37128,46.408279,Sun-like
1462,8826168,K01850.01,Kepler-980 b,CONFIRMED,CANDIDATE,1.0,11.55103848,2.17,845.0,120.76,3.3601,402.8,49.8,5907.0,1.058,14.138,294.61301,45.060169,Sun-like
1463,10464050,K01851.01,Kepler-981 b,CONFIRMED,CANDIDATE,1.0,4.469754641,2.26,1103.0,350.69,1.813,553.9,37.1,5988.0,0.934,14.769,289.2489,47.650101,Sun-like
1464,9763348,K01852.01,Kepler-982 b,CONFIRMED,CANDIDATE,1.0,15.77382794,2.72,955.0,196.14,4.957,313.6,30.4,6283.0,1.531,13.205,288.41769,46.590431,White
1465,9101496,K01915.01,Kepler-335 b,CONFIRMED,CANDIDATE,1.0,6.56226483,3.07,1290.0,654.67,4.0144,260.8,41.2,5878.0,1.812,13.996,296.06433,45.428619,Sun-like
1466,6037581,K01916.01,Kepler-336 d,CONFIRMED,CANDIDATE,1.0,20.67876365,2.42,749.0,74.36,4.6395,323.9,42.6,5865.0,1.272,13.598,290.23764,41.331379,Sun-like
1467,10723750,K00209.01,Kepler-117 c,CONFIRMED,CANDIDATE,0.993,50.79034648,10.6,612.0,33.12,10.8474,5671.1,508.8,6163.0,1.406,14.274,288.79303,48.04023,White
1468,6037581,K01916.02,Kepler-336 c,CONFIRMED,CANDIDATE,1.0,9.59993246,2.08,967.0,206.91,4.3206,271.2,52.0,5865.0,1.272,13.598,290.23764,41.331379,Sun-like
1469,6037581,K01916.03,Kepler-336 b,CONFIRMED,CANDIDATE,0.933,2.0248205,1.01,1625.0,1652.5,2.55,63.3,20.2,5865.0,1.272,13.598,290.23764,41.331379,Sun-like
1470,10779233,K01989.01,Kepler-1040 b,CONFIRMED,CANDIDATE,0.861,201.118319,2.28,300.0,1.92,10.328,584.8,34.7,5646.0,0.954,13.328,283.11377,48.13139,Sun-like
1471,11614617,K01990.01,Kepler-1041 b,CONFIRMED,CANDIDATE,1.0,24.7577652,2.44,644.0,40.74,6.998,458.7,37.6,6106.0,0.966,14.49,293.88177,49.683151,White
1472,11450414,K01992.01,Kepler-347 b,CONFIRMED,CANDIDATE,1.0,12.7983174,2.88,908.0,160.33,6.401,336.6,38.2,5592.0,1.451,14.513,289.19958,49.305721,Sun-like
1473,4736569,K01996.01,Kepler-1042 b,CONFIRMED,CANDIDATE,1.0,10.13200555,1.67,574.0,25.66,3.1683,911.6,37.6,4777.0,0.561,15.629,288.66891,39.824009,Orange
1474,10384798,K01997.01,Kepler-1043 b,CONFIRMED,CANDIDATE,1.0,38.505224,2.45,532.0,18.98,5.941,695.2,35.5,5974.0,0.881,14.777,281.66299,47.568581,Sun-like
1475,2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,0.983,4.6126736,1.6,1294.0,663.8,3.0643,133.2,34.3,6140.0,1.277,12.992,292.42108,37.682819,White
1476,3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,0.999,8.67890312,2.56,905.0,158.43,3.5317,540.6,37.4,5509.0,1.116,14.523,294.15271,38.23304,Sun-like
1477,10134152,K02056.01,Unnamed,CANDIDATE,CANDIDATE,1.0,39.3135699,2.07,540.0,20.04,5.0137,500.1,33.8,6060.0,0.925,14.476,289.06433,47.11742,White
1478,9573685,K02057.01,Kepler-1074 b,CONFIRMED,CANDIDATE,1.0,5.94565516,1.12,568.0,24.71,2.1604,401.2,28.5,3974.0,0.564,15.026,284.47653,46.252579,Orange
1479,10329835,K02058.01,Kepler-1075 b,CONFIRMED,CANDIDATE,1.0,1.52373073,1.26,818.0,105.95,1.4796,364.7,34.1,3746.0,0.51,15.313,287.50116,47.469269,Orange
1480,6849046,K00201.01,Kepler-491 b,CONFIRMED,CANDIDATE,0.998,4.225384543,9.0,1111.0,360.46,2.82038,7563.0,1457.8,5574.0,1.054,14.014,287.13058,42.350151,Sun-like
1481,8804397,K01853.01,Kepler-983 b,CONFIRMED,CANDIDATE,0.997,60.0853848,2.4,485.0,13.07,7.007,432.2,51.7,6028.0,1.047,13.43,285.10406,45.008171,White
1482,9662811,K01854.01,Kepler-984 b,CONFIRMED,CANDIDATE,0.99,43.0343364,2.5,484.0,13.01,6.571,541.6,50.0,5550.0,0.911,13.534,296.95886,46.394131,Sun-like
1483,11570749,K01856.01,Unnamed,CANDIDATE,CANDIDATE,0.999,46.2991052,4.33,592.0,29.04,5.2481,854.9,55.0,5396.0,1.507,14.082,297.07861,49.502079,Sun-like
1484,11297236,K01857.01,Unnamed,CANDIDATE,CANDIDATE,0.862,88.6440015,2.51,391.0,5.51,7.82,625.5,57.6,5661.0,0.934,13.748,292.0134,49.019119,Sun-like
1485,10074466,K01917.01,Unnamed,CANDIDATE,CANDIDATE,0.999,35.01190875,2.97,603.0,31.35,2.868,436.7,34.0,5872.0,1.153,13.624,291.53439,47.0425,Sun-like
1486,8218379,K01920.01,Kepler-1014 b,CONFIRMED,CANDIDATE,1.0,16.57099265,2.03,614.0,33.53,2.9052,644.9,40.9,5483.0,0.779,14.64,285.12204,44.1106,Sun-like
1487,7755636,K01921.01,Kepler-1015 b,CONFIRMED,CANDIDATE,1.0,16.00496657,3.71,1040.0,276.53,6.5047,377.5,49.8,6384.0,1.904,12.818,292.75732,43.42691,White
1488,9411166,K01922.01,Kepler-1016 b,CONFIRMED,CANDIDATE,1.0,1.954525966,2.38,1540.0,1331.18,2.0944,392.8,43.1,5741.0,1.136,15.356,294.61365,45.984619,Sun-like
1490,4989057,K01923.01,Kepler-1017 b,CONFIRMED,CANDIDATE,1.0,7.23400381,1.78,831.0,112.48,2.165,453.3,34.3,5411.0,0.85,14.139,283.46936,40.13261,Sun-like
1491,9834040,K01998.01,Kepler-1044 b,CONFIRMED,CANDIDATE,1.0,6.77408984,2.5,1058.0,295.82,2.6215,520.3,33.6,6246.0,1.092,15.368,293.14447,46.666241,White
1492,6152974,K00216.01,Kepler-118 c,CONFIRMED,CANDIDATE,1.0,20.172024672,6.24,564.0,24.0,3.1488,5368.1,226.8,5064.0,0.864,14.711,299.21317,41.424831,Orange
1493,8802693,K02000.01,Kepler-1045 b,CONFIRMED,CANDIDATE,1.0,26.41044199,2.45,512.0,16.27,3.0715,991.1,31.2,5448.0,0.734,15.593,284.18329,45.0741,Sun-like
1494,6061773,K02001.01,Unnamed,CANDIDATE,CANDIDATE,1.0,8.27745764,2.46,1088.0,331.35,2.713,197.2,17.3,5129.0,1.781,13.115,297.02109,41.377171,Orange
1495,10024701,K02002.01,Kepler-1046 b,CONFIRMED,CANDIDATE,1.0,14.37504582,2.05,786.0,90.16,3.208,251.1,15.7,5931.0,1.053,13.286,296.75574,46.998291,Sun-like
1496,2579043,K02064.01,Unnamed,CANDIDATE,CANDIDATE,1.0,6.31219171,2.17,1096.0,342.04,4.9377,403.7,35.6,6322.0,1.075,14.959,292.13525,37.889622,White
1497,3239671,K02066.01,Unnamed,CANDIDATE,CANDIDATE,0.997,147.97391,3.33,329.0,2.78,6.854,1267.1,26.4,5578.0,0.95,14.904,292.59164,38.399658,Sun-like
